dt_beg_utc,dt_end_utc,pollutant,sensor_id,segment_id,value_raw,value_sg
2023-05-09 11:00:00+00:00,2023-05-09 12:00:00+00:00,PM10,S5,3,4.647896666666667,5.7176521561771585
2023-05-09 12:00:00+00:00,2023-05-09 13:00:00+00:00,PM10,S5,3,4.256256666666666,5.462373684537688
2023-05-09 13:00:00+00:00,2023-05-09 14:00:00+00:00,PM10,S5,3,4.162411666666666,4.998264572649587
2023-05-09 14:00:00+00:00,2023-05-09 15:00:00+00:00,PM10,S5,3,3.506256666666667,4.631047960372974
2023-05-09 15:00:00+00:00,2023-05-09 16:00:00+00:00,PM10,S5,3,3.5,3.8444345765345878
2023-05-09 16:00:00+00:00,2023-05-09 17:00:00+00:00,PM10,S5,3,3.348098333333333,4.226904355089367
2023-05-09 17:00:00+00:00,2023-05-09 18:00:00+00:00,PM10,S5,3,3.80593,4.267607544677556
2023-05-09 18:00:00+00:00,2023-05-09 19:00:00+00:00,PM10,S5,3,5.381383333333333,5.125315427350442
2023-05-09 19:00:00+00:00,2023-05-09 20:00:00+00:00,PM10,S5,3,5.328828333333333,5.882229102564118
2023-05-09 20:00:00+00:00,2023-05-09 21:00:00+00:00,PM10,S5,3,5.976226666666666,6.615119440559459
2023-05-09 21:00:00+00:00,2023-05-09 22:00:00+00:00,PM10,S5,3,7.077203333333332,6.980778815073833
2023-05-09 22:00:00+00:00,2023-05-09 23:00:00+00:00,PM10,S5,3,6.941943333333334,7.087958325563345
2023-05-09 23:00:00+00:00,2023-05-10 00:00:00+00:00,PM10,S5,3,6.974849999999999,7.554113053613074
2023-05-10 00:00:00+00:00,2023-05-10 01:00:00+00:00,PM10,S5,3,7.907658333333333,8.484978900543926
2023-05-10 01:00:00+00:00,2023-05-10 02:00:00+00:00,PM10,S5,3,9.263890000000002,9.527001076146103
2023-05-10 02:00:00+00:00,2023-05-10 03:00:00+00:00,PM10,S5,3,8.464713333333334,9.921568659673689
2023-05-10 03:00:00+00:00,2023-05-10 04:00:00+00:00,PM10,S5,3,8.509265000000001,9.62463036130539
2023-05-10 04:00:00+00:00,2023-05-10 05:00:00+00:00,PM10,S5,3,6.908784999999999,7.3930863752913965
2023-05-10 05:00:00+00:00,2023-05-10 06:00:00+00:00,PM10,S5,3,5.020521666666666,6.388353034188051
2023-05-10 06:00:00+00:00,2023-05-10 07:00:00+00:00,PM10,S5,3,6.182931666666666,8.745865202020227
2023-05-10 07:00:00+00:00,2023-05-10 08:00:00+00:00,PM10,S5,3,8.397530000000001,11.185438084693114
2023-05-10 08:00:00+00:00,2023-05-10 09:00:00+00:00,PM10,S5,3,12.917796666666666,10.453295104895133
2023-05-10 09:00:00+00:00,2023-05-10 10:00:00+00:00,PM10,S5,3,4.551051666666667,7.08749804972807
2023-05-10 10:00:00+00:00,2023-05-10 11:00:00+00:00,PM10,S5,3,3.54517,3.914842758352769
2023-05-10 11:00:00+00:00,2023-05-10 12:00:00+00:00,PM10,S5,3,3.6014766666666667,3.8252360489510595
2023-05-10 12:00:00+00:00,2023-05-10 13:00:00+00:00,PM10,S5,3,4.307556666666667,5.598363329448345
2023-05-10 13:00:00+00:00,2023-05-10 14:00:00+00:00,PM10,S5,3,5.428303333333333,6.180906087801105
2023-05-10 14:00:00+00:00,2023-05-10 15:00:00+00:00,PM10,S5,3,6.032408333333334,6.656842078477097
2023-05-10 15:00:00+00:00,2023-05-10 16:00:00+00:00,PM10,S5,3,5.451828333333334,7.796669813519836
2023-05-10 16:00:00+00:00,2023-05-10 17:00:00+00:00,PM10,S5,3,7.097598333333333,9.011477657342683
2023-05-10 17:00:00+00:00,2023-05-10 18:00:00+00:00,PM10,S5,3,8.286161666666667,12.109608018648053
2023-05-10 18:00:00+00:00,2023-05-10 19:00:00+00:00,PM10,S5,3,10.958208333333332,13.543270594405634
2023-05-10 19:00:00+00:00,2023-05-10 20:00:00+00:00,PM10,S5,3,16.341333333333335,17.353118115773164
2023-05-10 20:00:00+00:00,2023-05-10 21:00:00+00:00,PM10,S5,3,17.083333333333332,19.005355718725774
2023-05-10 21:00:00+00:00,2023-05-10 22:00:00+00:00,PM10,S5,3,19.486116666666668,17.28597099067604
2023-05-10 22:00:00+00:00,2023-05-10 23:00:00+00:00,PM10,S5,3,14.160533333333332,14.285826278166317
2023-05-10 23:00:00+00:00,2023-05-11 00:00:00+00:00,PM10,S5,3,10.125371666666666,10.511754094794123
2023-05-11 00:00:00+00:00,2023-05-11 01:00:00+00:00,PM10,S5,3,8.578204999999999,8.397544327894352
2023-05-11 01:00:00+00:00,2023-05-11 02:00:00+00:00,PM10,S5,3,7.66504,7.99052054778557
2023-05-11 02:00:00+00:00,2023-05-11 03:00:00+00:00,PM10,S5,3,7.367993333333334,8.100915563325586
