dt_beg_utc,dt_end_utc,pollutant,sensor_id,segment_id,value_raw,value_sg
2022-08-16 08:00:00+00:00,2022-08-16 09:00:00+00:00,O3,S14,2,58.26266666666667,56.086611585081606
2022-08-16 09:00:00+00:00,2022-08-16 10:00:00+00:00,O3,S14,2,63.14048333333333,56.698042680652705
2022-08-16 10:00:00+00:00,2022-08-16 11:00:00+00:00,O3,S14,2,62.887550000000005,58.23901806526823
2022-08-16 11:00:00+00:00,2022-08-16 12:00:00+00:00,O3,S14,2,63.92925,59.405993822843996
2022-08-16 12:00:00+00:00,2022-08-16 13:00:00+00:00,O3,S14,2,65.77945,59.871009906760065
2022-08-16 13:00:00+00:00,2022-08-16 14:00:00+00:00,O3,S14,2,63.28258333333333,59.772394289044456
2022-08-16 14:00:00+00:00,2022-08-16 15:00:00+00:00,O3,S14,2,63.01451666666667,58.33867544677561
2022-08-16 15:00:00+00:00,2022-08-16 16:00:00+00:00,O3,S14,2,60.82758333333334,56.35781441336457
2022-08-16 16:00:00+00:00,2022-08-16 17:00:00+00:00,O3,S14,2,59.1101,53.4438306526808
2022-08-16 17:00:00+00:00,2022-08-16 18:00:00+00:00,O3,S14,2,55.99508333333333,52.79792408702423
2022-08-16 18:00:00+00:00,2022-08-16 19:00:00+00:00,O3,S14,2,60.468716666666666,54.00487793317808
2022-08-16 19:00:00+00:00,2022-08-16 20:00:00+00:00,O3,S14,2,52.08436666666666,52.45924968919984
2022-08-16 20:00:00+00:00,2022-08-16 21:00:00+00:00,O3,S14,2,40.15338333333333,36.58385268065278
2022-08-16 21:00:00+00:00,2022-08-16 22:00:00+00:00,O3,S14,2,33.13935,28.350836907536983
2022-08-16 22:00:00+00:00,2022-08-16 23:00:00+00:00,O3,S14,2,28.604016666666663,27.238985042735116
2022-08-16 23:00:00+00:00,2022-08-17 00:00:00+00:00,O3,S14,2,28.26445,25.64903554778562
2022-08-17 00:00:00+00:00,2022-08-17 01:00:00+00:00,O3,S14,2,25.66676666666667,23.342979603729667
2022-08-17 01:00:00+00:00,2022-08-17 02:00:00+00:00,O3,S14,2,23.18788333333333,22.576883993784055
2022-08-17 02:00:00+00:00,2022-08-17 03:00:00+00:00,O3,S14,2,21.50545,18.919289471639527
2022-08-17 03:00:00+00:00,2022-08-17 04:00:00+00:00,O3,S14,2,20.510916666666667,18.511678593628645
2022-08-17 04:00:00+00:00,2022-08-17 05:00:00+00:00,O3,S14,2,21.52833333333333,18.703575135975186
2022-08-17 05:00:00+00:00,2022-08-17 06:00:00+00:00,O3,S14,2,25.035183333333336,25.555428515928583
2022-08-17 06:00:00+00:00,2022-08-17 07:00:00+00:00,O3,S14,2,29.7166,29.888159712509797
2022-08-17 07:00:00+00:00,2022-08-17 08:00:00+00:00,O3,S14,2,37.2532,43.787916278166406
2022-08-17 08:00:00+00:00,2022-08-17 09:00:00+00:00,O3,S14,2,53.64196666666667,53.63240341880358
2022-08-17 09:00:00+00:00,2022-08-17 10:00:00+00:00,O3,S14,2,65.20491666666666,63.47614397824415
2022-08-17 10:00:00+00:00,2022-08-17 11:00:00+00:00,O3,S14,2,73.39510000000001,66.27688127428146
2022-08-17 11:00:00+00:00,2022-08-17 12:00:00+00:00,O3,S14,2,74.6317,67.97644576534596
2022-08-17 12:00:00+00:00,2022-08-17 13:00:00+00:00,O3,S14,2,77.24366666666667,72.38008038073059
2022-08-17 13:00:00+00:00,2022-08-17 14:00:00+00:00,O3,S14,2,73.11911666666667,73.38980248640269
2022-08-17 14:00:00+00:00,2022-08-17 15:00:00+00:00,O3,S14,2,72.6058,68.77608492618512
2022-08-17 15:00:00+00:00,2022-08-17 16:00:00+00:00,O3,S14,2,73.1947,67.94196328671347
2022-08-17 16:00:00+00:00,2022-08-17 17:00:00+00:00,O3,S14,2,70.09196666666666,66.98550819735837
2022-08-17 17:00:00+00:00,2022-08-17 18:00:00+00:00,O3,S14,2,66.25778333333334,64.48507843822861
2022-08-17 18:00:00+00:00,2022-08-17 19:00:00+00:00,O3,S14,2,60.24396666666667,56.71716686091703
2022-08-17 19:00:00+00:00,2022-08-17 20:00:00+00:00,O3,S14,2,53.24385,49.68864498834513
2022-08-17 20:00:00+00:00,2022-08-17 21:00:00+00:00,O3,S14,2,47.24156666666667,46.04696666666679
2022-08-17 21:00:00+00:00,2022-08-17 22:00:00+00:00,O3,S14,2,42.60293333333333,39.08530916860928
2022-08-17 22:00:00+00:00,2022-08-17 23:00:00+00:00,O3,S14,2,39.54565,36.64736833721844
2022-08-17 23:00:00+00:00,2022-08-18 00:00:00+00:00,O3,S14,2,33.0539,30.42826013986022
2022-08-18 00:00:00+00:00,2022-08-18 01:00:00+00:00,O3,S14,2,31.133333333333336,26.83630660450668
2022-08-18 01:00:00+00:00,2022-08-18 02:00:00+00:00,O3,S14,2,27.33465,26.06165170940178
2022-08-18 02:00:00+00:00,2022-08-18 03:00:00+00:00,O3,S14,2,25.83566666666667,23.175964568764634
2022-08-18 03:00:00+00:00,2022-08-18 04:00:00+00:00,O3,S14,2,28.895966666666663,26.773836402486474
2022-08-18 04:00:00+00:00,2022-08-18 05:00:00+00:00,O3,S14,2,30.399166666666662,27.75004895104903
2022-08-18 05:00:00+00:00,2022-08-18 06:00:00+00:00,O3,S14,2,33.76441666666667,30.05770920745929
2022-08-18 06:00:00+00:00,2022-08-18 07:00:00+00:00,O3,S14,2,40.92923333333333,37.1483130924632
2022-08-18 07:00:00+00:00,2022-08-18 08:00:00+00:00,O3,S14,2,44.52496666666667,37.39693768453779
2022-08-18 08:00:00+00:00,2022-08-18 09:00:00+00:00,O3,S14,2,47.69903333333334,49.88751748251762
2022-08-18 09:00:00+00:00,2022-08-18 10:00:00+00:00,O3,S14,2,62.86461666666668,61.12881118881136
2022-08-18 10:00:00+00:00,2022-08-18 11:00:00+00:00,O3,S14,2,70.01191666666666,68.31778034188052
2022-08-18 11:00:00+00:00,2022-08-18 12:00:00+00:00,O3,S14,2,74.20459999999999,70.37545703185722
2022-08-18 12:00:00+00:00,2022-08-18 13:00:00+00:00,O3,S14,2,76.0083,70.9129707070709
2022-08-18 13:00:00+00:00,2022-08-18 14:00:00+00:00,O3,S14,2,70.25453333333333,69.62952319347339
2022-08-18 14:00:00+00:00,2022-08-18 15:00:00+00:00,O3,S14,2,64.70913333333333,64.44541880341899
2022-08-18 15:00:00+00:00,2022-08-18 16:00:00+00:00,O3,S14,2,64.01711666666667,63.607273815074
2022-08-18 16:00:00+00:00,2022-08-18 17:00:00+00:00,O3,S14,2,60.77901666666666,57.51903298368313
2022-08-18 17:00:00+00:00,2022-08-18 18:00:00+00:00,O3,S14,2,58.75788333333333,57.14809129759145
2022-08-18 18:00:00+00:00,2022-08-18 19:00:00+00:00,O3,S14,2,56.918333333333344,55.56188512043528
2022-08-18 19:00:00+00:00,2022-08-18 20:00:00+00:00,O3,S14,2,49.62026666666666,48.81490038850052
2022-08-18 20:00:00+00:00,2022-08-18 21:00:00+00:00,O3,S14,2,49.23466666666667,46.02987595182608
2022-08-18 21:00:00+00:00,2022-08-18 22:00:00+00:00,O3,S14,2,45.42198333333334,40.95861340326351
2022-08-18 22:00:00+00:00,2022-08-18 23:00:00+00:00,O3,S14,2,42.20656666666667,41.09136184926196
2022-08-18 23:00:00+00:00,2022-08-19 00:00:00+00:00,O3,S14,2,39.583450000000006,37.24622820512831
2022-08-19 00:00:00+00:00,2022-08-19 01:00:00+00:00,O3,S14,2,36.67985,34.89283593628603
2022-08-19 01:00:00+00:00,2022-08-19 02:00:00+00:00,O3,S14,2,33.22926666666667,29.720994366744446
2022-08-19 02:00:00+00:00,2022-08-19 03:00:00+00:00,O3,S14,2,31.024066666666663,28.449170745920824
2022-08-19 03:00:00+00:00,2022-08-19 04:00:00+00:00,O3,S14,2,28.780766666666665,27.38561157731165
2022-08-19 04:00:00+00:00,2022-08-19 05:00:00+00:00,O3,S14,2,30.1613,27.77951118881127
2022-08-19 05:00:00+00:00,2022-08-19 06:00:00+00:00,O3,S14,2,29.74708333333333,27.695698795648873
2022-08-19 06:00:00+00:00,2022-08-19 07:00:00+00:00,O3,S14,2,34.44865,29.416464763014844
2022-08-19 07:00:00+00:00,2022-08-19 08:00:00+00:00,O3,S14,2,40.51958333333334,34.80955757575767
2022-08-19 08:00:00+00:00,2022-08-19 09:00:00+00:00,O3,S14,2,45.39608333333333,43.425289937840056
2022-08-19 09:00:00+00:00,2022-08-19 10:00:00+00:00,O3,S14,2,51.48783333333333,48.52758434343447
2022-08-19 10:00:00+00:00,2022-08-19 11:00:00+00:00,O3,S14,2,54.13938333333334,52.34702913752929
2022-08-19 11:00:00+00:00,2022-08-19 12:00:00+00:00,O3,S14,2,56.69028333333333,55.70475951825968
2022-08-19 12:00:00+00:00,2022-08-19 13:00:00+00:00,O3,S14,2,64.05938333333333,58.47687362082378
2022-08-19 13:00:00+00:00,2022-08-19 14:00:00+00:00,O3,S14,2,68.23216666666666,63.30163379953398
2022-08-19 14:00:00+00:00,2022-08-19 15:00:00+00:00,O3,S14,2,68.30971666666666,64.82298834498853
2022-08-19 15:00:00+00:00,2022-08-19 16:00:00+00:00,O3,S14,2,70.70228333333334,62.46456767676786
2022-08-19 16:00:00+00:00,2022-08-19 17:00:00+00:00,O3,S14,2,61.0945,56.96094390054405
2022-08-19 17:00:00+00:00,2022-08-19 18:00:00+00:00,O3,S14,2,57.13128333333333,52.07290652680667
2022-08-19 18:00:00+00:00,2022-08-19 19:00:00+00:00,O3,S14,2,49.05355,42.988979836829955
2022-08-19 19:00:00+00:00,2022-08-19 20:00:00+00:00,O3,S14,2,40.15996666666667,36.23304937839948
2022-08-19 20:00:00+00:00,2022-08-19 21:00:00+00:00,O3,S14,2,37.67213333333333,35.58515769230779
2022-08-19 21:00:00+00:00,2022-08-19 22:00:00+00:00,O3,S14,2,34.42251666666667,31.21954782439791
2022-08-19 22:00:00+00:00,2022-08-19 23:00:00+00:00,O3,S14,2,33.31593333333333,29.47389254079262
2022-08-19 23:00:00+00:00,2022-08-20 00:00:00+00:00,O3,S14,2,32.02923333333333,28.106666977467054
2022-08-20 00:00:00+00:00,2022-08-20 01:00:00+00:00,O3,S14,2,29.84675,26.8205030303031
2022-08-20 01:00:00+00:00,2022-08-20 02:00:00+00:00,O3,S14,2,28.605950000000004,25.23774188034195
2022-08-20 02:00:00+00:00,2022-08-20 03:00:00+00:00,O3,S14,2,25.8323,23.501185819735888
2022-08-20 03:00:00+00:00,2022-08-20 04:00:00+00:00,O3,S14,2,24.87868333333333,23.305186363636427
2022-08-20 04:00:00+00:00,2022-08-20 05:00:00+00:00,O3,S14,2,26.02825,23.805317288267354
2022-08-20 05:00:00+00:00,2022-08-20 06:00:00+00:00,O3,S14,2,25.9051,23.68634234654241
2022-08-20 06:00:00+00:00,2022-08-20 07:00:00+00:00,O3,S14,2,27.31348333333333,22.29083842268848
2022-08-20 07:00:00+00:00,2022-08-20 08:00:00+00:00,O3,S14,2,34.290200000000006,28.28092016317024
2022-08-20 08:00:00+00:00,2022-08-20 09:00:00+00:00,O3,S14,2,37.82731666666667,33.64814098679108
2022-08-20 09:00:00+00:00,2022-08-20 10:00:00+00:00,O3,S14,2,43.10116666666666,38.467525563325665
2022-08-20 10:00:00+00:00,2022-08-20 11:00:00+00:00,O3,S14,2,43.12026666666666,40.145573698523805
2022-08-20 11:00:00+00:00,2022-08-20 12:00:00+00:00,O3,S14,2,43.4909,40.67465097125108
