dt_beg_utc,dt_end_utc,pollutant,sensor_id,segment_id,value_raw,value_sg
2022-08-16 08:00:00+00:00,2022-08-16 09:00:00+00:00,NO2,S14,2,42.34343333333333,44.99422244755245
2022-08-16 09:00:00+00:00,2022-08-16 10:00:00+00:00,NO2,S14,2,44.83953333333333,46.158172004662006
2022-08-16 10:00:00+00:00,2022-08-16 11:00:00+00:00,NO2,S14,2,33.083850000000005,36.639846853146956
2022-08-16 11:00:00+00:00,2022-08-16 12:00:00+00:00,NO2,S14,2,29.432266666666663,40.00348197358208
2022-08-16 12:00:00+00:00,2022-08-16 13:00:00+00:00,NO2,S14,2,33.851216666666666,43.59457909867922
2022-08-16 13:00:00+00:00,2022-08-16 14:00:00+00:00,NO2,S14,2,31.638683333333333,50.24828375291389
2022-08-16 14:00:00+00:00,2022-08-16 15:00:00+00:00,NO2,S14,2,34.998083333333334,38.9984501864803
2022-08-16 15:00:00+00:00,2022-08-16 16:00:00+00:00,NO2,S14,2,37.50348333333333,45.0079110839162
2022-08-16 16:00:00+00:00,2022-08-16 17:00:00+00:00,NO2,S14,2,27.504916666666663,40.32639557109569
2022-08-16 17:00:00+00:00,2022-08-16 18:00:00+00:00,NO2,S14,2,31.79863333333333,37.409385897435996
2022-08-16 18:00:00+00:00,2022-08-16 19:00:00+00:00,NO2,S14,2,32.368233333333336,43.702932012432136
2022-08-16 19:00:00+00:00,2022-08-16 20:00:00+00:00,NO2,S14,2,38.36708333333333,52.130736674436825
2022-08-16 20:00:00+00:00,2022-08-16 21:00:00+00:00,NO2,S14,2,33.688633333333335,49.454855205905346
2022-08-16 21:00:00+00:00,2022-08-16 22:00:00+00:00,NO2,S14,2,27.944866666666663,33.10319522144531
2022-08-16 22:00:00+00:00,2022-08-16 23:00:00+00:00,NO2,S14,2,22.0672,27.956674133644213
2022-08-16 23:00:00+00:00,2022-08-17 00:00:00+00:00,NO2,S14,2,15.399216666666668,14.946056305361347
2022-08-17 00:00:00+00:00,2022-08-17 01:00:00+00:00,NO2,S14,2,12.832766666666666,13.542733014763051
2022-08-17 01:00:00+00:00,2022-08-17 02:00:00+00:00,NO2,S14,2,12.124933333333331,14.453596340326378
