dt_beg_utc,dt_end_utc,pollutant,sensor_id,segment_id,value_raw,value_sg
2022-08-16 08:00:00+00:00,2022-08-16 09:00:00+00:00,NO2,S5,2,28.80623333333333,36.54079312354313
2022-08-16 09:00:00+00:00,2022-08-16 10:00:00+00:00,NO2,S5,2,22.28901666666667,46.545229720279856
2022-08-16 10:00:00+00:00,2022-08-16 11:00:00+00:00,NO2,S5,2,21.5163,30.114299533799617
2022-08-16 11:00:00+00:00,2022-08-16 12:00:00+00:00,NO2,S5,2,27.30838333333333,37.79874024864036
2022-08-16 12:00:00+00:00,2022-08-16 13:00:00+00:00,NO2,S5,2,17.861816666666666,45.064519425019554
2022-08-16 13:00:00+00:00,2022-08-16 14:00:00+00:00,NO2,S5,2,18.709633333333333,45.332410761460885
2022-08-16 14:00:00+00:00,2022-08-16 15:00:00+00:00,NO2,S5,2,26.867533333333338,38.35712013597524
2022-08-16 15:00:00+00:00,2022-08-16 16:00:00+00:00,NO2,S5,2,14.535695,36.15806959207469
2022-08-16 16:00:00+00:00,2022-08-16 17:00:00+00:00,NO2,S5,2,16.1378,47.783468038073174
2022-08-16 17:00:00+00:00,2022-08-16 18:00:00+00:00,NO2,S5,2,14.737500000000002,34.6123567987569
2022-08-16 18:00:00+00:00,2022-08-16 19:00:00+00:00,NO2,S5,2,19.52768333333333,51.17464522144537
2022-08-16 19:00:00+00:00,2022-08-16 20:00:00+00:00,NO2,S5,2,36.63928333333334,57.40868387723404
2022-08-16 20:00:00+00:00,2022-08-16 21:00:00+00:00,NO2,S5,2,30.544550000000005,41.86630594405606
2022-08-16 21:00:00+00:00,2022-08-16 22:00:00+00:00,NO2,S5,2,26.17608333333333,34.165475951826046
2022-08-16 22:00:00+00:00,2022-08-16 23:00:00+00:00,NO2,S5,2,19.601,30.946766977467064
2022-08-16 23:00:00+00:00,2022-08-17 00:00:00+00:00,NO2,S5,2,10.910654999999998,14.84239872960377
