dt_beg_utc,dt_end_utc,pollutant,sensor_id,segment_id,value_raw,value_sg
2022-02-17 06:00:00+00:00,2022-02-17 07:00:00+00:00,PM2_5,S10,2,0.06906905,0.1809988778321678
2022-02-17 07:00:00+00:00,2022-02-17 08:00:00+00:00,PM2_5,S10,2,0.11111122,0.16972566398135203
2022-02-17 08:00:00+00:00,2022-02-17 09:00:00+00:00,PM2_5,S10,2,0.4016515499999999,0.1765189807909869
2022-02-17 09:00:00+00:00,2022-02-17 10:00:00+00:00,PM2_5,S10,2,0.3101852333333333,0.20137882826107242
2022-02-17 10:00:00+00:00,2022-02-17 11:00:00+00:00,PM2_5,S10,2,0.1161375,0.24430520639160858
2022-02-17 11:00:00+00:00,2022-02-17 12:00:00+00:00,PM2_5,S10,2,0.2731482666666667,0.305298115182596
2022-02-17 12:00:00+00:00,2022-02-17 13:00:00+00:00,PM2_5,S10,2,0.484656,0.35620755298368395
2022-02-17 13:00:00+00:00,2022-02-17 14:00:00+00:00,PM2_5,S10,2,0.6805553333333333,0.43389132105672223
2022-02-17 14:00:00+00:00,2022-02-17 15:00:00+00:00,PM2_5,S10,2,0.1999998,0.5167728248640263
2022-02-17 15:00:00+00:00,2022-02-17 16:00:00+00:00,PM2_5,S10,2,0.5387566666666667,0.7670075433566454
2022-02-17 16:00:00+00:00,2022-02-17 17:00:00+00:00,PM2_5,S10,2,1.1666678333333331,0.9501740452991478
2022-02-17 17:00:00+00:00,2022-02-17 18:00:00+00:00,PM2_5,S10,2,1.1031731666666666,1.1569808811965843
2022-02-17 18:00:00+00:00,2022-02-17 19:00:00+00:00,PM2_5,S10,2,1.1851883333333333,1.345187348174052
2022-02-17 19:00:00+00:00,2022-02-17 20:00:00+00:00,PM2_5,S10,2,2.04365,1.5129809837606878
2022-02-17 20:00:00+00:00,2022-02-17 21:00:00+00:00,PM2_5,S10,2,1.30344,1.5441448251748295
2022-02-17 21:00:00+00:00,2022-02-17 22:00:00+00:00,PM2_5,S10,2,1.5509283333333332,1.4685237404817446
2022-02-17 22:00:00+00:00,2022-02-17 23:00:00+00:00,PM2_5,S10,2,1.2879633333333331,1.2888261188811225
2022-02-17 23:00:00+00:00,2022-02-18 00:00:00+00:00,PM2_5,S10,2,1.2223553333333337,1.192425730769234
2022-02-18 00:00:00+00:00,2022-02-18 01:00:00+00:00,PM2_5,S10,2,1.1568771666666666,1.132409987956491
2022-02-18 01:00:00+00:00,2022-02-18 02:00:00+00:00,PM2_5,S10,2,0.8333331666666668,1.160183808857812
2022-02-18 02:00:00+00:00,2022-02-18 03:00:00+00:00,PM2_5,S10,2,0.8207661666666667,1.1112523111888142
2022-02-18 03:00:00+00:00,2022-02-18 04:00:00+00:00,PM2_5,S10,2,1.9268516666666664,1.1619091274281306
2022-02-18 04:00:00+00:00,2022-02-18 05:00:00+00:00,PM2_5,S10,2,1.4903455,1.326283317404821
2022-02-18 05:00:00+00:00,2022-02-18 06:00:00+00:00,PM2_5,S10,2,1.1092595,1.4898449751359792
