dt_beg_utc,dt_end_utc,pollutant,sensor_id,segment_id,value_raw,value_sg
2021-12-16 09:00:00+00:00,2021-12-16 10:00:00+00:00,PM10,S10,1,12.544433333333332,14.114369020979025
2021-12-16 10:00:00+00:00,2021-12-16 11:00:00+00:00,PM10,S10,1,16.011366666666664,14.924667319347323
2021-12-16 11:00:00+00:00,2021-12-16 12:00:00+00:00,PM10,S10,1,19.525,17.28829358974364
2021-12-16 12:00:00+00:00,2021-12-16 13:00:00+00:00,PM10,S10,1,20.16205,17.79668181041186
2021-12-16 13:00:00+00:00,2021-12-16 14:00:00+00:00,PM10,S10,1,19.31085,16.088863780108824
2021-12-16 14:00:00+00:00,2021-12-16 15:00:00+00:00,PM10,S10,1,15.680550000000002,14.069706833721874
2021-12-16 15:00:00+00:00,2021-12-16 16:00:00+00:00,PM10,S10,1,8.189803333333332,8.548189071484094
2021-12-16 16:00:00+00:00,2021-12-16 17:00:00+00:00,PM10,S10,1,7.375,6.446327315462332
2021-12-16 17:00:00+00:00,2021-12-16 18:00:00+00:00,PM10,S10,1,5.680804999999999,5.414345831390847
2021-12-16 18:00:00+00:00,2021-12-16 19:00:00+00:00,PM10,S10,1,6.245368333333334,4.904243205128218
2021-12-16 19:00:00+00:00,2021-12-16 20:00:00+00:00,PM10,S10,1,5.231483333333333,5.372625967365982
2021-12-16 20:00:00+00:00,2021-12-16 21:00:00+00:00,PM10,S10,1,8.671303333333332,8.713779397824421
2021-12-16 21:00:00+00:00,2021-12-16 22:00:00+00:00,PM10,S10,1,12.9729,14.226977163947204
2021-12-16 22:00:00+00:00,2021-12-16 23:00:00+00:00,PM10,S10,1,21.107016666666667,15.79480661616166
2021-12-16 23:00:00+00:00,2021-12-17 00:00:00+00:00,PM10,S10,1,22.3881,18.56465117715623
2021-12-17 00:00:00+00:00,2021-12-17 01:00:00+00:00,PM10,S10,1,23.2205,20.6676263403264
2021-12-17 01:00:00+00:00,2021-12-17 02:00:00+00:00,PM10,S10,1,25.556733333333337,22.47504102564109
2021-12-17 02:00:00+00:00,2021-12-17 03:00:00+00:00,PM10,S10,1,24.63425,24.152507692307758
2021-12-17 03:00:00+00:00,2021-12-17 04:00:00+00:00,PM10,S10,1,27.34776666666666,23.313951010101075
2021-12-17 04:00:00+00:00,2021-12-17 05:00:00+00:00,PM10,S10,1,25.106483333333333,23.35578254856261
2021-12-17 05:00:00+00:00,2021-12-17 06:00:00+00:00,PM10,S10,1,28.96166666666667,25.97131028749036
2021-12-17 06:00:00+00:00,2021-12-17 07:00:00+00:00,PM10,S10,1,32.166266666666665,27.838091639471713
2021-12-17 07:00:00+00:00,2021-12-17 08:00:00+00:00,PM10,S10,1,30.111116666666664,27.819069067599145
2021-12-17 08:00:00+00:00,2021-12-17 09:00:00+00:00,PM10,S10,1,25.678166666666662,23.883104731934797
2021-12-17 09:00:00+00:00,2021-12-17 10:00:00+00:00,PM10,S10,1,21.19473333333333,19.738526643356693
2021-12-17 10:00:00+00:00,2021-12-17 11:00:00+00:00,PM10,S10,1,17.47538333333333,13.478187738927776
2021-12-17 11:00:00+00:00,2021-12-17 12:00:00+00:00,PM10,S10,1,10.240733333333331,11.846523714063746
2021-12-17 12:00:00+00:00,2021-12-17 13:00:00+00:00,PM10,S10,1,12.99685,11.84905753690757
2021-12-17 13:00:00+00:00,2021-12-17 14:00:00+00:00,PM10,S10,1,17.393500000000003,14.605833613053655
2021-12-17 14:00:00+00:00,2021-12-17 15:00:00+00:00,PM10,S10,1,20.49073333333333,14.326758904428942
2021-12-17 15:00:00+00:00,2021-12-17 16:00:00+00:00,PM10,S10,1,18.018516666666667,15.520734864024906
2021-12-17 16:00:00+00:00,2021-12-17 17:00:00+00:00,PM10,S10,1,21.713466666666665,15.058517742812784
2021-12-17 17:00:00+00:00,2021-12-17 18:00:00+00:00,PM10,S10,1,18.14353333333333,15.660042836052877
2021-12-17 18:00:00+00:00,2021-12-17 19:00:00+00:00,PM10,S10,1,13.3705,14.30063201243205
2021-12-17 19:00:00+00:00,2021-12-17 20:00:00+00:00,PM10,S10,1,13.729233333333337,12.542173030303065
2021-12-17 20:00:00+00:00,2021-12-17 21:00:00+00:00,PM10,S10,1,16.962966666666667,13.595713484848522
2021-12-17 21:00:00+00:00,2021-12-17 22:00:00+00:00,PM10,S10,1,17.44035,14.80952479020983
2021-12-17 22:00:00+00:00,2021-12-17 23:00:00+00:00,PM10,S10,1,16.6975,19.466124312354367
